id,Target,Latitude,Longitude,Country
"Department of Materials Science and Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Materials Science and Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Materials Science and Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","National Applied Research Laboratories, Taiwan Instrument Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Materials Science and Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","imec, Leuven, Belgium",24.8066333,120.9686833,Taiwan
"International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Taiwan Semiconductor Manufacturing Company (TSMC), Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","National Applied Research Laboratories, Taiwan Instrument Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Taiwan Semiconductor Manufacturing Company (TSMC), Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","Department of Materials Science and Engineering, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","International College of Semiconductor Technology, National Yang Ming Chiao Tung University, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Photonics, National Yang Ming Chiao Tung University, Hsinchu, Taiwan","National Applied Research Laboratories, Taiwan Instrument Research Institute, Hsinchu, Taiwan",24.8066333,120.9686833,Taiwan
"Department of Electrical and Computer Engineering, Microelectronics Research Center, University of Texas, Austin, Austin, TX, USA",,31.2638905,-98.5456116,United States
"Department of Information Technology, Ghent University IMEC, Ghent, Belgium",,51.0538286,3.7250121,Belgium
"Motorola, Inc., Phoenix, AZ, USA","Modeling and Analysis of Semiconductor Manufacturing Laboratory, Ira A. Fulton School of Engineering, Arizona State University, Tempe, AZ, USA",34.395342,-111.763275,United States
"Modeling and Analysis of Semiconductor Manufacturing Laboratory, Ira A. Fulton School of Engineering, Arizona State University, Tempe, AZ, USA","Motorola, Inc., Phoenix, AZ, USA",34.395342,-111.763275,United States
"Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign, Urbana, IL, USA","Institut für Festkörperphysik, Technische Universität Berlin, Berlin, Germany",40.0796606,-89.4337288,United States
"Institut für Festkörperphysik, Technische Universität Berlin, Berlin, Germany","Department of Electrical and Computer Engineering, University of Illinois, Urbana-Champaign, Urbana, IL, USA",52.5170365,13.3888599,Germany
"Automotive and Industrial Company, Panasonic Corporation, Nagaokakyo, Japan","Semiconductor Business Unit, Panasonic Semiconductor Solutions Company Ltd., Panasonic Corporation, Nagaokakyo, Japan",34.924418,135.680271,Japan
"Semiconductor Business Unit, Panasonic Semiconductor Solutions Company Ltd., Panasonic Corporation, Nagaokakyo, Japan","Automotive and Industrial Company, Panasonic Corporation, Nagaokakyo, Japan",34.924418,135.680271,Japan
"VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan","Nokia Technologies, San Francisco, CA, USA",35.6840574,139.7744912,Japan
"VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan","United Microelectronics Corporation, Hsinchu, Taiwan",35.6840574,139.7744912,Japan
"VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan","ARM Ltd., Cambridge, U.K.",35.6840574,139.7744912,Japan
"VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan","Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan",35.6840574,139.7744912,Japan
"United Microelectronics Corporation, Hsinchu, Taiwan","Nokia Technologies, San Francisco, CA, USA",24.8066333,120.9686833,Taiwan
"United Microelectronics Corporation, Hsinchu, Taiwan","ARM Ltd., Cambridge, U.K.",24.8066333,120.9686833,Taiwan
"United Microelectronics Corporation, Hsinchu, Taiwan","Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan",24.8066333,120.9686833,Taiwan
"United Microelectronics Corporation, Hsinchu, Taiwan","VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan",24.8066333,120.9686833,Taiwan
"Nokia Technologies, San Francisco, CA, USA","United Microelectronics Corporation, Hsinchu, Taiwan",36.7014631,-118.755997,United States
"Nokia Technologies, San Francisco, CA, USA","ARM Ltd., Cambridge, U.K.",36.7014631,-118.755997,United States
"Nokia Technologies, San Francisco, CA, USA","Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan",36.7014631,-118.755997,United States
"Nokia Technologies, San Francisco, CA, USA","VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan",36.7014631,-118.755997,United States
"ARM Ltd., Cambridge, U.K.","United Microelectronics Corporation, Hsinchu, Taiwan",52.2055314,0.1186637,United Kingdom
"ARM Ltd., Cambridge, U.K.","Nokia Technologies, San Francisco, CA, USA",52.2055314,0.1186637,United Kingdom
"ARM Ltd., Cambridge, U.K.","Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan",52.2055314,0.1186637,United Kingdom
"ARM Ltd., Cambridge, U.K.","VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan",52.2055314,0.1186637,United Kingdom
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","Nokia Technologies, San Francisco, CA, USA",35.464797,139.323536,Japan
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","ARM Ltd., Cambridge, U.K.",35.464797,139.323536,Japan
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","United Microelectronics Corporation, Hsinchu, Taiwan",35.464797,139.323536,Japan
"Semiconductor Energy Laboratory Company, Ltd., Atsugi, Japan","VLSI Design and Education Center, The University of Tokyo, Tokyo, Japan",35.464797,139.323536,Japan
"Texas State University, San Marcos, San Marcos, TX, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",31.2638905,-98.5456116,United States
"Texas State University, San Marcos, San Marcos, TX, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",31.2638905,-98.5456116,United States
"Texas State University, San Marcos, San Marcos, TX, USA","OSEMI, Inc., Cannon Falls, MN, USA",31.2638905,-98.5456116,United States
"Texas State University, San Marcos, San Marcos, TX, USA","Yale University, New Heaven, CT, USA",31.2638905,-98.5456116,United States
"Texas State University, San Marcos, San Marcos, TX, USA","Freescale Semiconductor Inc, Austin, TX, US",31.2638905,-98.5456116,United States
"Texas State University, San Marcos, San Marcos, TX, USA","Motorola, Inc., Tempe, AZ, USA",31.2638905,-98.5456116,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",45.9896587,-94.6113288,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",45.9896587,-94.6113288,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Yale University, New Heaven, CT, USA",45.9896587,-94.6113288,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Texas State University, San Marcos, San Marcos, TX, USA",45.9896587,-94.6113288,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Freescale Semiconductor Inc, Austin, TX, US",45.9896587,-94.6113288,United States
"OSEMI, Inc., Cannon Falls, MN, USA","Motorola, Inc., Tempe, AZ, USA",45.9896587,-94.6113288,United States
"Freescale Semiconductor Inc, Austin, TX, US","Evans Analytical Group LLC, East Windsor, NJ, USA",31.2638905,-98.5456116,United States
"Freescale Semiconductor Inc, Austin, TX, US","Freescale Semiconductor, Inc., Tempe, AZ, USA",31.2638905,-98.5456116,United States
"Freescale Semiconductor Inc, Austin, TX, US","OSEMI, Inc., Cannon Falls, MN, USA",31.2638905,-98.5456116,United States
"Freescale Semiconductor Inc, Austin, TX, US","Yale University, New Heaven, CT, USA",31.2638905,-98.5456116,United States
"Freescale Semiconductor Inc, Austin, TX, US","Texas State University, San Marcos, San Marcos, TX, USA",31.2638905,-98.5456116,United States
"Freescale Semiconductor Inc, Austin, TX, US","Motorola, Inc., Tempe, AZ, USA",31.2638905,-98.5456116,United States
"Yale University, New Heaven, CT, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",41.6500201,-72.7342163,United States
"Yale University, New Heaven, CT, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",41.6500201,-72.7342163,United States
"Yale University, New Heaven, CT, USA","OSEMI, Inc., Cannon Falls, MN, USA",41.6500201,-72.7342163,United States
"Yale University, New Heaven, CT, USA","Texas State University, San Marcos, San Marcos, TX, USA",41.6500201,-72.7342163,United States
"Yale University, New Heaven, CT, USA","Freescale Semiconductor Inc, Austin, TX, US",41.6500201,-72.7342163,United States
"Yale University, New Heaven, CT, USA","Motorola, Inc., Tempe, AZ, USA",41.6500201,-72.7342163,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","OSEMI, Inc., Cannon Falls, MN, USA",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Yale University, New Heaven, CT, USA",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Texas State University, San Marcos, San Marcos, TX, USA",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Freescale Semiconductor Inc, Austin, TX, US",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Motorola, Inc., Tempe, AZ, USA",34.395342,-111.763275,United States
"Freescale Semiconductor, Inc., Tempe, AZ, USA","Nanoelectronics Research Centre, University of Glasgow, Glasgow, UK",34.395342,-111.763275,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",40.0757384,-74.4041622,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","OSEMI, Inc., Cannon Falls, MN, USA",40.0757384,-74.4041622,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","Yale University, New Heaven, CT, USA",40.0757384,-74.4041622,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","Texas State University, San Marcos, San Marcos, TX, USA",40.0757384,-74.4041622,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","Freescale Semiconductor Inc, Austin, TX, US",40.0757384,-74.4041622,United States
"Evans Analytical Group LLC, East Windsor, NJ, USA","Motorola, Inc., Tempe, AZ, USA",40.0757384,-74.4041622,United States
"Motorola, Inc., Tempe, AZ, USA","Evans Analytical Group LLC, East Windsor, NJ, USA",34.395342,-111.763275,United States
"Motorola, Inc., Tempe, AZ, USA","Freescale Semiconductor, Inc., Tempe, AZ, USA",34.395342,-111.763275,United States
"Motorola, Inc., Tempe, AZ, USA","OSEMI, Inc., Cannon Falls, MN, USA",34.395342,-111.763275,United States
"Motorola, Inc., Tempe, AZ, USA","Yale University, New Heaven, CT, USA",34.395342,-111.763275,United States
"Motorola, Inc., Tempe, AZ, USA","Texas State University, San Marcos, San Marcos, TX, USA",34.395342,-111.763275,United States
"Motorola, Inc., Tempe, AZ, USA","Freescale Semiconductor Inc, Austin, TX, US",34.395342,-111.763275,United States
"Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.2752,127.0095,South Korea
"Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea","Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea",37.2752,127.0095,South Korea
"Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea","Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea",37.2752,127.0095,South Korea
"Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea","Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea",37.2752,127.0095,South Korea
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Department of Business and Administration, Kyonggi University, Seoul, South Korea",36.3497007,127.3849016,South Korea
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Division of e-Business Information Technology, Sungkyunkwan University, Gyeonggi, South Korea",36.3497007,127.3849016,South Korea
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","System Engineering Team, Semiconductor Business, Samsung Electronics Company Limited, Hwasung, Gyeonggi-Do, South Korea",36.3497007,127.3849016,South Korea
"Department of Industrial Engineering, Korea Advanced Institute of Science and Technology, Daejeon, South Korea","Semiconductor Memory Division, Samsung Electronics Company Limited, Gyeonggi, South Korea",36.3497007,127.3849016,South Korea
"Jiangsu Provincial Key Laboratory of Advanced Photonic and Electronic Materials, School of Electronic Science and Engineering, Nanjing University, Nanjing, China","National Key Laboratory of Monolithic Circuits and Modules, Nanjing Electron Devices Institute, Nanjing, China",32.0615513,118.7915619,China
"National Key Laboratory of Monolithic Circuits and Modules, Nanjing Electron Devices Institute, Nanjing, China","Jiangsu Provincial Key Laboratory of Advanced Photonic and Electronic Materials, School of Electronic Science and Engineering, Nanjing University, Nanjing, China",32.0615513,118.7915619,China
"Division of Electrical Engineering and Computer Science, Graduate School of Natural Science and Technology, Kanazawa University, Kanazawa, Japan",,36.5780499,136.6480247,Japan
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","STMicroelectronics, Cornaredo, Italy",45.03685465,9.137825083,Italy
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",45.03685465,9.137825083,Italy
"Dipartimento di Elettronica, Università di Pavia, Pavia, Italy","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",45.03685465,9.137825083,Italy
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","STMicroelectronics, Cornaredo, Italy",39.58130105,2.709183392,Spain
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",39.58130105,2.709183392,Spain
"Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",39.58130105,2.709183392,Spain
"STMicroelectronics, Cornaredo, Italy","Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK",45.5016851,9.025746,Italy
"STMicroelectronics, Cornaredo, Italy","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",45.5016851,9.025746,Italy
"STMicroelectronics, Cornaredo, Italy","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",45.5016851,9.025746,Italy
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Department of Electrical and Electronic Engineering, University of Bristol, Bristol, UK",55.861155,-4.2501687,United Kingdom
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Department of Applied Physics and Photonics, Vrije Universiteit Brussel, Brussels, Belgium",55.861155,-4.2501687,United Kingdom
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Dipartimento di Elettronica, Università di Pavia, Pavia, Italy",55.861155,-4.2501687,United Kingdom
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","Instituto Mediterraneo de Estudios Avanzados (IMEDEA), Universitat de les Illes Balears, Palma de Mallorca, Spain",55.861155,-4.2501687,United Kingdom
"Department of Electronics and Electrical Engineering, University of Glasgow, Glasgow, UK","STMicroelectronics, Cornaredo, Italy",55.861155,-4.2501687,United Kingdom
"Department of Electrical Engineering, Tarbiat Moalem University, Tehran, Iran",,35.6892523,51.3896004,Iran
"School of Physical Electronics, University of Electronic Science and Technology, Chengdu, Germany",,52.5111972,13.38759,Germany
"Department of Electrical Engineering, Chienkuo Technology University, Changhua, Taiwan","Department of Electrophysics, National Chiayi University, Chiayi, Taiwan",24.0755667,120.5444667,Taiwan
"Intel Corporation, Santa Clara, CA, USA","Institute of Photonics Technologies, National Tsing Hua University, Hsinchu, Taiwan",36.7014631,-118.755997,United States
"Intel Corporation, Santa Clara, CA, USA","Intel Corporation, Austin, TX, USA",36.7014631,-118.755997,United States
"Institute of Photonics Technologies, National Tsing Hua University, Hsinchu, Taiwan","Intel Corporation, Santa Clara, CA, USA",24.8066333,120.9686833,Taiwan
"School of Electrical Engineering, Kookmin University, Seoul, South Korea",,37.5666791,126.9782914,South Korea
"Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA","Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",40.0796606,-89.4337288,United States
"Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA","Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA",40.0796606,-89.4337288,United States
"Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA","Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA",40.9699889,-77.7278831,United States
"Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA","Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA",40.9699889,-77.7278831,United States
"Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA","Department of Materials Science and Engineering, Carnegie Mellon University, Pittsburgh, PA, USA",43.1561681,-75.8449946,United States
"Department of Materials Science and Engineering, Sony Brook University, Stony Brook, NY, USA","Energy Systems Division, Argonne National Laboratory, Argonne, IL, USA",43.1561681,-75.8449946,United States
"Tokyo Institute of Technology, Research Center for Quantum Effect Electronics, Tokyo, Japan","Kochi University of Technology, Kochi, Japan",35.6840574,139.7744912,Japan
"Kochi University of Technology, Kochi, Japan","Tokyo Institute of Technology, Research Center for Quantum Effect Electronics, Tokyo, Japan",33.5680384,133.5394221,Japan
"Infineon Technologies AG, Neubiberg, Germany","Department of Supply Chain Management, Arizona State University, Tempe, AZ, USA",48.0769935,11.6615136,Germany
"Infineon Technologies AG, Neubiberg, Germany","University of Hagen, Hagen, Germany",48.0769935,11.6615136,Germany
"Department of Supply Chain Management, Arizona State University, Tempe, AZ, USA","Infineon Technologies AG, Neubiberg, Germany",34.395342,-111.763275,United States
"Department of Supply Chain Management, Arizona State University, Tempe, AZ, USA","University of Hagen, Hagen, Germany",34.395342,-111.763275,United States
"University of Hagen, Hagen, Germany","Department of Supply Chain Management, Arizona State University, Tempe, AZ, USA",51.3582945,7.473296,Germany
"University of Hagen, Hagen, Germany","Infineon Technologies AG, Neubiberg, Germany",51.3582945,7.473296,Germany
"Semiconductor Network Company Sony Corporation, Kanagawa, Japan","The Technical Solutions Center, Sony Corporation, Yokohama, Japan",35.4342935,139.374753,Japan
"The Technical Solutions Center, Sony Corporation, Yokohama, Japan","Semiconductor Network Company Sony Corporation, Kanagawa, Japan",35.4443947,139.6367727,Japan
"Department of Physics, Cornell University, Ithaca, NY, USA","School of Electrical and Computer Engineering, Cornell University, Ithaca, NY, USA",43.1561681,-75.8449946,United States
"School of Electrical and Computer Engineering, Cornell University, Ithaca, NY, USA","Department of Physics, Cornell University, Ithaca, NY, USA",43.1561681,-75.8449946,United States
"Department of Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA","Data Storage Institute, Agency for Science, Technology and Research, Singapore",40.0796606,-89.4337288,United States
"Data Storage Institute, Agency for Science, Technology and Research, Singapore","Department of Electrical Engineering and Computer Science, Northwestern University, Evanston, IL, USA",1.357107,103.8194992,Singapore
"Department of Physics, Material Science Center, Philipps Universität Marburg, Marburg, Germany","College of Optical Sciences, University of Arizona Tucson, Tucson, AZ, USA",50.8090106,8.7704695,Germany
"College of Optical Sciences, University of Arizona Tucson, Tucson, AZ, USA","Department of Physics, Material Science Center, Philipps Universität Marburg, Marburg, Germany",34.395342,-111.763275,United States
"Department of Electrical Engineering, Stanford University, Stanford, CA, USA","Components Research, Intel Corporation, Santa Clara, CA, USA",36.7014631,-118.755997,United States
"Components Research, Intel Corporation, Santa Clara, CA, USA","Department of Electrical Engineering, Stanford University, Stanford, CA, USA",36.7014631,-118.755997,United States
"School of Optical and Electronic Information, Huazhong University of Science and Technology, Wuhan, China",,30.5951051,114.2999353,China
"Key Laboratory of Semiconductor Material Sciences, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",,39.9057136,116.3912972,China
"College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha, China","Key Laboratory of Semiconductor Materials Science, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",28.1450774,113.2384362,China
"College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha, China","State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",28.1450774,113.2384362,China
"State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China","Key Laboratory of Semiconductor Materials Science, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China",39.9057136,116.3912972,China
"State Key Laboratory on Integrated Optoelectronics, Institute of Semiconductors, Chinese Academy of Sciences, Beijing, China","College of Optoelectric Science and Engineering, National University of Defense Technology, Changsha, China",39.9057136,116.3912972,China
"CREOL, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA","CREOL & FPCE, The College of Optics and Photonics, University of Central Florida, Orlando, FL, USA",27.7567667,-81.4639835,United States
"United Monolithic Semiconductors GmbH, Ulm, Germany",,48.3974003,9.9934336,Germany
"Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China","College of Engineering and Applied Sciences, Nanjing University, Nanjing, China",32.0615513,118.7915619,China
"Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China","Nanjing University (Suzhou) High-Tech Institute, Suzhou, China",32.0615513,118.7915619,China
"Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China","National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Nanjing University, Nanjing, China",32.0615513,118.7915619,China
"National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Nanjing University, Nanjing, China","Nanjing University (Suzhou) High-Tech Institute, Suzhou, China",32.0615513,118.7915619,China
"National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Nanjing University, Nanjing, China","Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China",32.0615513,118.7915619,China
"Nanjing University (Suzhou) High-Tech Institute, Suzhou, China","College of Engineering and Applied Sciences, Nanjing University, Nanjing, China",31.3016935,120.5810725,China
"Nanjing University (Suzhou) High-Tech Institute, Suzhou, China","National Laboratory of Solid State Microstructures, College of Engineering and Applied Sciences, Nanjing University, Nanjing, China",31.3016935,120.5810725,China
"Nanjing University (Suzhou) High-Tech Institute, Suzhou, China","Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China",31.3016935,120.5810725,China
"College of Engineering and Applied Sciences, Nanjing University, Nanjing, China","Nanjing University (Suzhou) High-Tech Institute, Suzhou, China",32.0615513,118.7915619,China
"College of Engineering and Applied Sciences, Nanjing University, Nanjing, China","Institute of Communication Engineering, PLA University of Science and Technology, Nanjing, China",32.0615513,118.7915619,China
"Semiconductor Device Research Center, Semiconductor Company, Panasonic Corporation, Kyoto, Japan",,35.021041,135.7556075,Japan
"Kyungpook National University, Daegu, South Korea","The University of Texas at Austin, Austin, TX, USA",35.8713,128.6018,South Korea
"Kyungpook National University, Daegu, South Korea","Samsung Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea",35.8713,128.6018,South Korea
"Kyungpook National University, Daegu, South Korea","School of Electrical Engineering, University of Ulsan, Ulsan, South Korea",35.8713,128.6018,South Korea
"The University of Texas at Austin, Austin, TX, USA","Samsung Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea",31.2638905,-98.5456116,United States
"The University of Texas at Austin, Austin, TX, USA","School of Electrical Engineering, University of Ulsan, Ulsan, South Korea",31.2638905,-98.5456116,United States
"The University of Texas at Austin, Austin, TX, USA","Kyungpook National University, Daegu, South Korea",31.2638905,-98.5456116,United States
"Samsung Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea","The University of Texas at Austin, Austin, TX, USA",37.1994653,126.8312632,South Korea
"Samsung Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea","Kyungpook National University, Daegu, South Korea",37.1994653,126.8312632,South Korea
"Samsung Semiconductor R&D Center, Samsung Electronics, Hwaseong-si, South Korea","School of Electrical Engineering, University of Ulsan, Ulsan, South Korea",37.1994653,126.8312632,South Korea
"Universität Kassel, Kassel, Germany","Infineon Technologies, Regensburg, Germany",51.3154546,9.4924096,Germany
"Infineon Technologies, Regensburg, Germany","Universität Kassel, Kassel, Germany",49.0195333,12.0974869,Germany
"Optical Communications Laboratory, Department of Informatics and Telecommunications, University of Athens (NKUA), Ilisia, Greece",,37.9784173,23.7525709,Greece
"Electrical Engineering Department, Haifa, Israel",,32.8191218,34.9983856,Israel
"Institute of Electromagnetic Fields (IEF), ETH Zurich, Switzerland",,47.413218,8.5374914,Switzerland
"Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China","Laboratory of Material Surface Engineering and Nanofabrication, Xi’an Modern Chemistry Research Institute, Xi’an, China",39.9057136,116.3912972,China
"Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China","Key Laboratory of Wide Band Gap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",39.9057136,116.3912972,China
"Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China","National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China",39.9057136,116.3912972,China
"Laboratory of Material Surface Engineering and Nanofabrication, Xi’an Modern Chemistry Research Institute, Xi’an, China","Institute of Microelectronics of Chinese Academy of Sciences, Beijing, China",34.2607713,108.9423443,China
"Laboratory of Material Surface Engineering and Nanofabrication, Xi’an Modern Chemistry Research Institute, Xi’an, China","Key Laboratory of Wide Band Gap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",34.2607713,108.9423443,China
"Laboratory of Material Surface Engineering and Nanofabrication, Xi’an Modern Chemistry Research Institute, Xi’an, China","National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China",34.2607713,108.9423443,China
"National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China","State Key Discipline Laboratory of Wide Band Gap Semiconductor Technology, School of Microelectronics, Xidian University, Xi'an, China",38.0429742,114.5088385,China
"National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China","Laboratory of Material Surface Engineering and Nanofabrication, Xi’an Modern Chemistry Research Institute, Xi’an, China",38.0429742,114.5088385,China
"National Key Laboratory of ASIC, Hebei Semiconductor Research Institute, Shijiazhuang, China","Key Laboratory of Wide Band Gap Semiconductor Materials and Devices, School of Microelectronics, Xidian University, Xi’an, China",38.0429742,114.5088385,China
